1,Medium,1,-1,Weak Dream Spider,Animal;,Bestiary 2 pg. 249 2.0,1,3,Weak Giant Dragonfly,Animal;,Bestiary 2 pg. 982.0
2,Medium,2,-1,Weak Bottlenose Dolphin,Animal;,Bestiary 2 pg. 842.0,1,0,Blue-Ringed Octopus,Animal;Aquatic;,Bestiary 2 pg. 187 2.0
3,Medium,1,-1,Weak Giant Worker Bee,Animal;,Pathfinder #169: Kindled Magic pg. 80,1,3,Giant Dragonfly Nymph,Animal;Aquatic;,Bestiary 2 pg. 982.0
4,Medium,2,-1,Weak Water Wisp,Elemental;Water;,Bestiary 3 pg. 91,1,0,Weak Ice Mephit,Air;Elemental;Uncommon;Water;,Bestiary 2 pg. 1122.0
5,Medium,1,-1,Server,Human;Humanoid;,Gamemastery Guide pg. 238,1,3,Troubadour,Human;Humanoid;,Gamemastery Guide pg. 237
6,Medium,2,-1,Judge,Human;Humanoid;,Gamemastery Guide pg. 224,1,0,Weak Kressle,Human;Humanoid;Unique;,Kingmaker Adventure Path pg. 170
7,Medium,1,-1,Weak Azarketi Crab Catcher,Amphibious;Azarketi;Humanoid;,Absalom, City of Lost Omens pg. 396,1,3,Elite Kappa,Amphibious;Beast;,Bestiary 3 pg. 147
8,Medium,2,-1,Unseen Servant,Mindless;,Core Rulebook pg. 380 4.0,1,0,Elite Unseen Servant,Mindless;,Core Rulebook pg. 380 4.0
9,Medium,1,-1,Sludgespine Killers,Gnoll;Humanoid;Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 25,1,3,Gnoll Cultist,Gnoll;Humanoid;,Bestiary pg. 179
10,Medium,2,-1,Haniver,Amphibious;Fey;Gremlin;,Bestiary 3 pg. 120,1,0,Grindylow,Aberration;Amphibious;,Bestiary 2 pg. 138 2.0
11,Medium,1,-1,Weak Baccali Alpaca,Animal;,Travel Guide pg. 99,1,3,Weak Giant Stag Beetle,Animal;,Bestiary pg. 41
12,Medium,2,-1,Common Eurypterid,Amphibious;Animal;,Bestiary 3 pg. 97,1,0,Grindylow,Aberration;Amphibious;,Bestiary 2 pg. 138 2.0
13,Medium,1,-1,Weak Miner,Human;Humanoid;,Gamemastery Guide pg. 223,1,3,Elite Lisavet,Human;Humanoid;Unique;,No-Prep Character: Lisavet pg. 0
14,Medium,2,-1,Pufferfish,Animal;Aquatic;,Bestiary 3 pg. 99,1,0,Weak Violet,Animal;Unique;,Pathfinder #151: The Show Must Go On pg. 22
15,Medium,1,-1,Barrister,Human;Humanoid;,Gamemastery Guide pg. 232,1,3,Jailer,Human;Humanoid;,Gamemastery Guide pg. 233
16,Medium,2,-1,Silverfish Swarm,Animal;Swarm;Uncommon;,Pathfinder #169: Kindled Magic pg. 84,1,0,Badger,Animal;,Bestiary 2 pg. 32 2.0
17,Medium,1,-1,Weak Whalesteed,Animal;,Travel Guide pg. 99,1,3,Weak Scorpion Swarm,Animal;Swarm;,Bestiary pg. 285
18,Medium,2,-1,Weak Spellskein,Construct;Uncommon;,Pathfinder #169: Kindled Magic pg. 85,1,0,Weak Clockwork Handler,Clockwork;Construct;Mindless;Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 83
19,Medium,1,-1,Weak Blue-Ringed Octopus,Animal;Aquatic;,Bestiary 2 pg. 187 2.0,1,3,Weak Tiger,Animal;,Bestiary pg. 53
20,Medium,2,-1,Trilobite,Animal;Aquatic;,Bestiary 3 pg. 275,1,0,Weak Elk,Animal;,Kingmaker Adventure Path pg. 608, Pathfinder #176: Lost Mammoth Valley pg. 85
21,Medium,1,-1,Viper,Animal;,Bestiary pg. 302,1,3,Elite Pteranodon,Animal;,Bestiary pg. 272
22,Medium,2,-1,Weak Shoony Tiller,Humanoid;Rare;Shoony;,Pathfinder #153: Life's Long Shadows pg. 82,1,0,Weak Undine Hydromancer,Amphibious;Human;Humanoid;Undine;,Bestiary 2 pg. 2032.0
23,Medium,1,-1,Kobold Warrior,Humanoid;Kobold;,Bestiary pg. 212,1,3,Elite Kitsune Trickster,Humanoid;Kitsune;,Bestiary 3 pg. 150
24,Medium,2,-1,Weak Giant Silverfish,Animal;Uncommon;,Pathfinder #169: Kindled Magic pg. 84,1,0,Weak Reef Octopus,Animal;Aquatic;,Bestiary 2 pg. 1872.0
25,Medium,1,-1,Weak Vine Lasher,Plant;,The Fall of Plaguestone pg. 62,1,3,Elite Cactus Leshy,Leshy;Plant;,Bestiary 3 pg. 160
26,Medium,2,-1,Weak Fire Wisp,Elemental;Fire;,Bestiary 3 pg. 91,1,0,Weak Earth Mephit,Earth;Elemental;,Bestiary pg. 150
27,Medium,1,-1,Weak Thylacine,Animal;Uncommon;,Kingmaker Adventure Path pg. 609,1,3,Pachycephalosaurus,Animal;Dinosaur;,Bestiary 2 pg. 802.0
28,Medium,2,-1,Weak Air Wisp,Air;Elemental;,Bestiary 3 pg. 90,1,0,Weak Dust Mephit,Air;Earth;Elemental;Uncommon;,Bestiary 2 pg. 1122.0
29,Medium,1,-1,Weak Homunculus,Construct;,Bestiary pg. 208,1,3,Elite Soulbound Doll,Construct;Soulbound;,Bestiary pg. 304
30,Medium,2,-1,Weak Homunculus,Construct;,Bestiary pg. 208,1,0,Elite Clockwork Spy,Clockwork;Construct;Mindless;Uncommon;,Bestiary 3 pg. 48
31,Hard,3,-1,Snapping Turtle,Animal;,Bestiary 2 pg. 269 2.0,1,0,Spider Swarm,Animal;Swarm;,Bestiary pg. 306
32,Hard,1,-1,Judge,Human;Humanoid;,Gamemastery Guide pg. 224,1,5,Weak Skinsaw Murderer,Human;Humanoid;Rare;,Pathfinder #158: Sixty Feet Under pg. 50
33,Hard,1,6,Weak Elysian Sheep,Animal;Rare;,Pathfinder #156: The Apocalypse Prophet pg. 32
34,Hard,2,-1,Weak Pygmy Kaava,Humanoid;,The Mwangi Expanse pg. 300 2.0,1,3,Elite Xulgath Bilebearer,Humanoid;Xulgath;,Pathfinder #151: The Show Must Go On pg. 87
35,Hard,5,-1,Weak Clockwork Hunter,Clockwork;Construct;Mindless;Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 82
36,Hard,3,-1,Weak Vampire Squid,Animal;Aquatic;,Bestiary 2 pg. 2542.0,1,0,Elite Beaver,Animal;,Pathfinder #176: Lost Mammoth Valley pg. 82
37,Hard,1,-1,Raven,Animal;,Bestiary 2 pg. 221 2.0,1,5,Weak Blood Boar,Animal;,Pathfinder #147: Tomorrow Must Burn pg. 76
38,Hard,1,6,Elite Basidirond,Fungus;Mindless;,Bestiary 2 pg. 342.0
39,Hard,2,-1,Crawling Hand,Undead;,Bestiary 2 pg. 56 2.0,1,3,Elite Corpselight,Rare;Undead;,Pathfinder #163: Ruins of Gauntlight pg. 84
40,Hard,5,-1,Weak Mummified Cat,Mummy;Undead;,Book of the Dead pg. 130
41,Hard,3,-1,Weak Homunculus,Construct;,Bestiary pg. 208,1,0,Elite Floating Femur,Construct;Mindless;Uncommon;,Pathfinder #181: Zombie Feast pg. 82
42,Hard,1,-1,Weak Wolf Skeleton,Mindless;Skeleton;Undead;,Book of the Dead pg. 147,1,5,Elite Carrion Golem,Construct;Golem;Mindless;Uncommon;,Bestiary 2 pg. 1282.0
43,Hard,1,6,Weak Nwanyian Archer,Human;Humanoid;Uncommon;,Pathfinder #183: Field of Maidens pg. 36
44,Hard,2,-1,Skunk,Animal;,Bestiary 3 pg. 246,1,3,Elite Giant Tsetse Fly,Animal;,Pathfinder #169: Kindled Magic pg. 81
45,Hard,5,-1,Weak Oaksteward Enforcer,Human;Humanoid;Rare;,Pathfinder #187: The Seventh Arch pg. 14
46,Hard,3,-1,Weak Shoony Tiller,Humanoid;Rare;Shoony;,Pathfinder #153: Life's Long Shadows pg. 82,1,0,Torchbearer,Human;Humanoid;,Gamemastery Guide pg. 216
47,Hard,1,-1,Weak Kangaroo,Animal;,Bestiary 3 pg. 146,1,5,Weak Smilodon,Animal;,Bestiary pg. 53
48,Hard,1,6,Loakan,Humanoid;Lizardfolk;Unique;,Pathfinder #170: Spoken on the Song Wind pg. 28
49,Hard,2,-1,Kobold Warrior,Humanoid;Kobold;,Bestiary pg. 212,1,3,Vishkanya Infiltrator,Humanoid;Rare;Vishkanya;,Bestiary 3 pg. 288
50,Hard,5,-1,Skebs,Halfling;Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 8
51,Hard,3,-1,Weak Farmer,Human;Humanoid;,Gamemastery Guide pg. 222,1,0,Weak Barkeep,Human;Humanoid;,Gamemastery Guide pg. 238
52,Hard,1,-1,Weak Eunice,Human;Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 12,1,5,Kepgeda the Hag-Nailed,Changeling;Human;Humanoid;Unique;,Pathfinder #181: Zombie Feast pg. 90
53,Hard,1,6,Elite Anadi Fateweaver,Anadi;Humanoid;Uncommon;,Pathfinder #169: Kindled Magic pg. 79
54,Hard,2,-1,Flash Beetle,Animal;,Bestiary pg. 41,1,3,Lagofir,Animal;Uncommon;,Pathfinder #176: Lost Mammoth Valley pg. 86
55,Hard,5,-1,Sludgespine Killers,Gnoll;Humanoid;Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 25
56,Hard,3,-1,Guard Dog,Animal;,Bestiary pg. 102,1,0,Weak Giant Frog,Animal;,Bestiary 2 pg. 1212.0
57,Hard,1,-1,Zombie Shambler,Mindless;Undead;Zombie;,Bestiary pg. 340,1,5,Weak Beetle Carapace,Mindless;Skeleton;Undead;,Book of the Dead pg. 148
58,Hard,1,6,Weak Sahni Bride-Of-The-Sea,Amphibious;Hag;Humanoid;Unique;,Pathfinder #182: Graveclaw pg. 90
59,Hard,2,-1,Weak Bottlenose Dolphin,Animal;,Bestiary 2 pg. 842.0,1,3,Giant Flea,Animal;,Pathfinder #151: The Show Must Go On pg. 83
60,Hard,5,-1,Tax Collector,Human;Humanoid;,Gamemastery Guide pg. 224
61,Deadly,5,-1,Weak Orc Brute,Humanoid;Orc;,Bestiary pg. 256,1,0,Elite Apprentice,Human;Humanoid;,Gamemastery Guide pg. 244
62,Deadly,1,0,Weak Ekene,Elf;Humanoid;Unique;,Threshold of Knowledge pg. 11,1,7,Elite Nketiah,Elf;Human;Humanoid;Unique;,Pathfinder #146: Cult of Cinders pg. 79
63,Deadly,4,-1,Weak Whalesteed,Animal;,Travel Guide pg. 99,1,3,Piranha Swarm,Animal;Aquatic;Swarm;,Bestiary 3 pg. 99
64,Deadly,7,-1,Weak Eunice,Human;Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 12
65,Deadly,2,-1,Beggar,Human;Humanoid;,Gamemastery Guide pg. 214,1,7,Weak Nosferatu Thrall,Human;Humanoid;Uncommon;,Bestiary 3 pg. 284
66,Deadly,3,-1,Abberton Ruffian,Human;Humanoid;,Pathfinder #151: The Show Must Go On pg. 9,1,5,Weak Ekundayo (Level 6),Human;Humanoid;Unique;,Kingmaker Companion Guide pg. 22
67,Deadly,5,-1,Weak Leaf Leshy,Leshy;Plant;,Bestiary pg. 218,1,0,Vine Leshy,Leshy;Plant;,Bestiary 3 pg. 160
68,Deadly,1,0,Elite Urchin,Human;Humanoid;,Gamemastery Guide pg. 215,1,7,Elite Ntavi,Human;Humanoid;Unique;,Kingmaker Companion Guide pg. 30
69,Deadly,4,-1,Urchin,Human;Humanoid;,Gamemastery Guide pg. 215,1,3,Weak Pathfinder Field Agent,Elf;Human;Humanoid;,Character Guide pg. 1262.0
70,Deadly,7,-1,Red Fox,Animal;,Bestiary 3 pg. 102
71,Deadly,2,-1,Weak Mummified Cat,Mummy;Undead;,Book of the Dead pg. 130,1,7,Weak Ice Mummy,Cold;Mummy;Uncommon;Undead;,Book of the Dead pg. 131
72,Deadly,3,-1,Animated Blades,Construct;Mindless;Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 32,1,5,Animated Fireplace,Construct;Mindless;Unique;,Pathfinder #182: Graveclaw pg. 14
73,Deadly,5,-1,Weak Ringhorn Ram,Animal;,Bestiary 3 pg. 212,1,0,Weak Velociraptor,Animal;Dinosaur;,Bestiary pg. 96
74,Deadly,1,0,Elite Monkey,Animal;,Bestiary 3 pg. 172,1,7,Elite Cave Bear,Animal;,Bestiary pg. 40
75,Deadly,4,-1,Animated Broom,Construct;Mindless;,Bestiary pg. 20,1,3,Animated Statue,Construct;Earth;Mindless;,Bestiary pg. 21
76,Deadly,7,-1,Weak Giant Silverfish,Animal;Uncommon;,Pathfinder #169: Kindled Magic pg. 84
77,Deadly,2,-1,Weak Baccali Alpaca,Animal;,Travel Guide pg. 99,1,7,Weak Hellknight Cavalry Brigade,Animal;Human;Humanoid;Troop;,Bestiary 3 pg. 44
78,Deadly,3,-1,Sludgespine Killers,Gnoll;Humanoid;Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 25,1,5,Elite Gnoll Sergeant,Gnoll;Humanoid;,Bestiary pg. 179
79,Deadly,5,-1,Snapping Turtle,Animal;,Bestiary 2 pg. 269 2.0,1,0,Weak Hunting Spider,Animal;,Bestiary pg. 306
80,Deadly,1,0,Weak Burning Mammoth Longshield,Human;Humanoid;Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 25,1,7,Elite The Stag Lord,Human;Humanoid;Unique;,Kingmaker Adventure Path pg. 604
81,Deadly,4,-1,Weak Happs Bydon,Human;Humanoid;Unique;,Kingmaker Adventure Path pg. 167,1,3,Elite Eleukas,Human;Humanoid;Unique;,No-Prep Character: Eleukas pg. 0
82,Deadly,7,-1,Weak Eunice,Human;Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 12
83,Deadly,2,-1,Weak Kobold Tunnelrunner,Humanoid;Kobold;Uncommon;,Pathfinder Encounter: Heaving Kobolds pg. 0,1,7,Weak Graylok Artillerist,Cold;Giant;Humanoid;Uncommon;,Pathfinder #177: Burning Tundra pg. 19
84,Deadly,3,-1,Khefak Scuttler,Animal;Uncommon;,Pathfinder #173: Doorway to the Red Star pg. 87,1,5,Weak Ankylosaurus,Animal;Dinosaur;,Bestiary pg. 97
85,Deadly,5,-1,Weak Spear Frog,Animal;,Bestiary 2 pg. 121 2.0,1,0,Elite Weasel,Animal;,Bestiary 3 pg. 291
86,Deadly,1,0,Elite Animated Blades,Construct;Mindless;Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 32,1,7,Elite Terra-Cotta Soldier,Construct;,Bestiary 3 pg. 263
87,Deadly,4,-1,Weak Badger,Animal;,Bestiary 2 pg. 32 2.0,1,3,Elite Brush Thylacine,Animal;Uncommon;,Kingmaker Adventure Path pg. 609
88,Deadly,7,-1,Judge,Human;Humanoid;,Gamemastery Guide pg. 224
